ID,BLEU,ROUGE-1,ROUGE-2,ROUGE-L,METEOR,CER,WER
11748,3.16,32.35,10.34,30.68,26.85,39.74,75.0
6080,11.91,43.84,21.95,47.62,43.66,26.36,57.14
22321,3.73,35.09,8.45,35.62,26.08,39.66,69.23
12126,1.29,26.8,3.64,23.21,15.95,34.82,77.19
11055,6.94,30.11,11.21,31.19,22.0,35.22,71.43
26456,1.25,30.3,5.37,26.49,17.11,41.25,78.38
21112,3.04,21.98,7.55,27.78,22.98,48.37,73.21
8217,1.4,32.61,5.17,25.42,18.66,42.46,76.67
23497,1.57,25.0,4.82,23.53,18.01,41.18,85.37
16577,0.99,24.11,2.67,22.37,15.16,47.57,87.67
25506,11.04,36.21,15.6,34.97,30.34,28.38,67.57
5319,2.21,33.33,11.88,40.78,34.24,43.98,65.38
19098,8.05,25.0,14.14,25.74,25.07,46.4,79.59
19963,16.4,38.83,19.13,35.9,34.55,41.38,65.0
24048,1.01,17.48,1.71,20.17,12.32,46.53,83.33
17168,1.32,30.0,4.11,29.73,21.82,41.2,76.71
16942,1.21,25.35,6.41,24.05,20.05,45.76,86.67
4839,6.9,32.65,11.02,31.01,23.73,34.48,71.64
11254,2.72,22.22,6.06,21.78,15.69,39.78,78.43
7424,1.72,17.91,3.45,20.45,12.53,49.77,83.7
18838,10.41,28.81,13.66,33.13,29.5,36.4,69.66
14748,18.82,32.94,14.4,47.24,44.48,42.02,53.85
13954,8.82,27.5,15.38,23.66,24.12,53.47,88.64
3174,0.72,16.22,1.47,13.04,10.56,55.35,122.41
21972,4.53,24.0,5.1,25.16,19.71,41.42,84.62
17546,2.69,19.23,4.92,25.81,22.19,48.22,83.33
13269,18.42,45.98,22.0,49.02,45.76,33.82,58.0
11643,1.21,13.19,4.08,14.0,11.83,54.89,97.92
15636,8.24,39.37,15.03,41.14,29.98,32.35,64.04
4968,1.26,28.28,3.6,31.86,22.77,54.98,92.0
20602,2.61,31.01,8.84,25.14,23.56,50.0,94.12
6585,0.55,15.53,0.0,15.65,7.77,47.48,87.93
24028,1.57,24.0,5.06,24.69,19.73,61.86,94.59
21456,1.72,30.38,6.67,30.43,20.42,48.85,86.05
17474,2.77,24.44,7.84,25.0,18.57,49.45,91.67
14287,6.26,33.04,9.66,36.73,30.56,48.19,72.22
17420,2.89,27.37,6.12,26.0,21.55,40.86,79.59
26382,2.39,23.88,5.45,19.64,16.33,60.22,87.04
13788,4.08,29.27,10.53,28.87,23.41,44.81,75.51
12578,1.62,28.57,7.92,25.24,23.51,57.21,89.58
15948,6.59,31.79,11.36,32.58,28.26,42.86,72.73
1238,0.7,23.38,0.0,22.22,12.91,54.42,95.24
12727,1.42,22.22,6.0,21.57,16.71,42.28,95.74
21511,6.35,36.84,12.12,33.66,33.28,41.52,110.0
19839,0.96,14.74,1.82,14.29,9.37,45.06,85.96
17277,0.59,13.16,0.0,16.67,8.93,76.11,102.27
19037,10.43,29.41,10.26,30.0,26.08,40.67,79.49
25048,1.09,12.2,2.2,12.9,9.09,55.13,87.23
25490,1.08,12.35,2.11,14.43,9.97,61.04,89.58
7150,1.1,17.72,2.11,16.49,11.25,45.66,91.49
24801,4.09,22.78,5.71,33.64,29.17,41.2,70.91
13026,1.47,30.43,4.08,26.0,18.88,38.98,76.47
13005,0.72,13.33,0.0,15.38,7.54,44.39,95.0
23596,0.96,24.3,1.65,21.14,13.26,52.92,89.83
17290,20.01,42.67,22.78,44.44,41.26,24.89,60.98
3232,2.55,20.25,4.44,19.57,14.71,46.36,80.85
11620,2.04,23.53,6.42,23.28,18.74,50.61,86.02
13168,14.55,39.29,15.62,40.0,35.34,32.58,61.54
6198,5.39,40.0,16.16,41.58,35.15,26.75,60.78
2301,9.27,42.59,15.25,38.33,35.12,37.46,65.0
24210,18.7,51.43,29.06,47.06,44.67,28.21,55.0
2204,14.62,47.89,25.97,50.63,46.99,27.43,50.0
4392,3.5,34.38,10.22,35.97,29.77,34.65,69.12
2083,15.43,27.85,17.2,31.58,32.4,40.86,76.09
6546,13.85,43.01,20.41,44.0,39.79,26.06,56.86
19174,2.88,33.93,9.23,30.3,26.34,49.85,73.85
2636,1.2,27.78,4.38,24.46,15.61,47.67,80.56
18153,3.69,35.2,14.01,38.99,30.57,27.87,64.2
19472,15.7,45.67,19.88,42.94,40.1,38.76,61.25
16370,11.16,47.62,19.05,46.88,38.36,31.61,60.0
15523,0.63,20.51,0.0,17.78,9.57,53.45,100.0
17506,2.82,31.93,7.75,33.59,26.0,35.51,67.69
19753,2.93,30.87,8.19,31.21,25.66,41.49,74.42
26207,9.09,39.18,15.53,38.1,34.24,40.68,67.31
21482,10.16,30.77,12.68,31.94,27.48,37.05,78.26
21514,14.25,40.96,20.93,40.91,37.01,39.09,60.87
15271,4.95,34.34,17.6,39.37,37.57,42.27,70.0
13369,12.42,46.62,22.92,48.45,41.95,31.25,53.47
8368,1.55,19.44,5.26,23.08,16.31,41.35,79.07
22348,9.8,43.08,17.72,39.51,36.35,29.11,62.5
11058,1.78,21.62,7.5,24.39,18.88,43.3,84.62
25563,7.48,37.04,11.85,33.58,30.58,42.47,71.01
24972,3.51,28.21,10.99,27.96,23.12,30.49,74.47
25900,2.48,28.57,9.7,27.54,21.67,35.94,77.65
25309,17.25,44.12,23.08,45.0,42.19,24.77,55.0
16614,5.9,48.57,21.95,47.62,43.3,28.77,56.1
5529,0.71,22.22,0.0,21.98,10.89,55.12,80.43
4136,33.85,49.38,21.21,55.22,55.97,34.74,46.97
23951,14.31,45.93,19.35,44.59,41.52,34.01,61.54
17064,11.16,36.67,15.71,40.85,36.46,38.25,60.81
14790,15.62,51.16,21.69,44.05,37.52,28.15,59.34
14786,3.99,29.27,10.64,29.17,26.16,40.15,78.26
20071,2.98,25.21,9.09,30.77,28.24,35.73,85.92
24422,1.39,22.47,5.0,29.51,20.43,44.67,71.43
312,7.37,35.48,12.4,36.64,31.08,38.03,69.84
22363,20.61,48.21,26.67,48.68,45.87,30.26,55.84
21218,6.66,25.2,9.94,23.31,20.07,45.13,82.28
24350,3.55,33.33,8.89,34.78,27.11,37.96,68.89
16787,11.53,33.8,18.82,41.38,38.18,37.25,62.79
21162,1.57,26.83,4.71,25.29,18.88,39.0,83.33
15737,1.7,30.77,6.59,25.81,20.19,34.66,78.72
19687,3.17,22.78,7.41,19.28,16.43,48.74,88.1
24794,3.23,34.29,11.11,34.38,29.58,34.69,66.15
26176,3.15,39.34,8.51,31.25,22.14,32.95,70.59
24677,4.14,28.92,10.87,31.91,28.14,48.96,84.44
17538,3.81,31.17,11.63,34.09,29.58,42.73,72.09
25850,29.43,49.28,31.33,44.71,44.42,36.87,59.52
12221,13.73,44.71,20.2,41.58,37.7,24.91,61.54
3235,9.45,32.65,12.73,30.36,28.89,54.63,76.36
5844,25.96,58.73,36.13,54.78,49.63,20.84,51.19
15002,15.95,51.11,27.45,48.08,43.86,32.69,55.77
4733,1.14,19.72,2.08,20.41,13.41,50.55,89.36
10777,10.39,39.44,16.05,40.24,34.62,35.65,67.9
11922,20.59,54.76,25.81,52.63,48.42,23.88,48.94
24836,1.32,21.92,2.41,21.18,13.61,53.56,79.07
18782,2.67,32.1,4.3,27.37,19.57,53.73,78.26
7645,3.72,23.88,8.7,25.35,21.36,48.09,80.56
20563,1.58,16.0,6.74,19.78,17.31,53.3,88.64
781,4.72,38.89,15.0,37.7,33.45,32.02,63.93
23720,7.35,36.07,11.04,30.3,22.88,36.73,75.31
16126,12.71,41.27,17.45,41.06,36.92,32.76,66.22
18626,0.97,30.66,2.34,30.06,18.67,38.74,75.0
2496,15.64,41.76,18.18,39.29,36.1,34.72,62.5
15679,1.76,35.79,9.09,32.14,24.23,31.29,71.93
23169,1.32,23.19,2.44,21.43,14.17,50.89,87.8
12930,8.97,36.96,14.43,34.34,30.6,31.56,66.0
17149,3.59,29.89,9.9,33.01,26.94,42.64,72.55
18272,1.24,27.91,2.08,26.53,16.36,42.15,79.17
20698,0.78,28.57,0.0,27.59,14.54,41.43,73.33
5557,9.45,32.76,13.64,34.33,31.2,39.12,70.77
5636,8.28,33.13,13.04,32.26,27.01,37.22,68.42
5468,30.83,47.73,36.78,47.19,45.9,27.94,55.56
2961,4.42,28.38,7.88,31.22,25.83,45.18,86.32
25344,1.43,23.08,4.4,19.35,14.93,50.42,84.78
11560,0.42,5.26,0.0,2.15,2.0,75.48,98.04
11283,5.99,33.8,20.0,39.02,35.21,35.48,62.79
1598,9.74,34.67,15.22,40.43,36.1,32.02,62.5
11733,2.75,25.64,7.95,28.09,20.71,33.67,76.67
12619,7.96,35.71,12.5,34.69,29.99,37.14,67.35
11485,6.95,27.45,12.5,29.82,27.17,44.67,73.21
19096,5.53,36.36,15.0,34.15,31.58,44.22,70.0
4028,7.73,36.59,9.09,33.33,28.06,41.83,75.56
20399,10.94,30.3,15.24,31.78,28.99,43.88,82.0
15682,1.33,26.92,3.54,27.83,16.48,44.69,77.19
26089,13.5,41.94,19.18,44.59,39.27,31.82,60.27
3047,3.42,26.19,7.62,26.17,20.28,37.77,80.77
24311,11.51,37.88,16.67,34.18,30.62,36.1,69.62
21942,31.28,46.51,32.65,50.0,47.32,31.64,51.92
16096,16.91,41.38,22.92,42.86,40.54,30.82,59.18
13932,1.53,24.32,4.76,20.93,16.31,37.87,83.33
24891,11.04,30.99,12.66,29.63,26.43,36.52,70.73
17134,1.2,30.57,5.62,30.0,20.91,32.46,71.91
15355,0.79,19.05,0.0,18.67,9.43,43.9,86.49
23748,5.35,43.24,17.78,43.48,37.51,32.06,58.7
2113,3.97,33.73,12.63,37.11,33.15,35.0,64.58
6803,3.83,28.99,11.63,31.82,26.02,33.62,70.45
7819,3.52,30.25,11.85,30.66,25.67,37.22,72.86
5832,0.45,10.71,0.0,12.31,6.39,60.98,98.39
24853,1.54,26.51,4.49,24.18,17.4,38.74,76.09
8082,9.32,38.94,10.45,38.24,26.04,36.8,62.86
24093,4.74,36.14,14.12,34.48,31.63,43.5,71.43
20960,1.95,25.68,5.38,25.53,19.7,41.7,82.42
14825,6.51,29.7,10.08,33.06,26.86,41.09,69.35
17987,2.16,38.55,11.24,37.36,31.07,29.71,64.44
1577,3.84,32.99,12.39,29.57,26.01,33.02,71.19
16821,35.22,54.37,41.79,61.76,60.85,26.93,41.18
18244,7.06,33.61,9.68,33.33,26.92,34.32,68.75
26311,35.61,58.43,38.53,63.06,61.49,22.44,40.0
7267,3.55,38.1,11.54,37.74,29.33,32.78,64.81
11833,11.93,44.71,17.56,44.44,39.59,39.04,59.22
25908,6.73,25.32,8.7,23.4,20.39,45.25,78.72
16444,10.43,31.11,13.61,30.87,26.73,39.44,74.32
20409,3.7,36.59,10.87,34.04,28.51,35.42,68.09
4593,2.25,36.36,8.57,33.33,26.3,25.75,66.67
4309,1.64,23.53,5.26,20.51,16.52,50.98,84.21
7324,8.16,45.54,16.39,43.55,39.02,29.61,58.06
23788,3.58,25.97,9.76,26.19,22.82,44.07,80.95
13493,0.97,34.48,3.35,22.1,15.11,38.57,80.43
16360,4.09,43.18,17.02,41.67,39.23,44.32,68.89
24946,4.06,27.91,10.42,30.61,25.66,32.65,70.0
26292,4.93,39.51,14.12,36.78,32.59,26.96,65.12
18851,3.27,30.25,10.74,29.14,25.52,41.63,74.67
13784,8.59,36.54,14.95,36.7,33.47,34.69,67.92
25546,2.82,27.18,7.02,27.59,21.77,41.72,75.86
17133,3.18,34.09,7.77,34.29,26.42,44.24,71.15
20872,0.78,21.33,0.0,20.25,10.23,38.7,82.05
15466,10.74,43.7,17.27,42.55,37.42,30.65,59.46
6718,10.68,40.38,14.81,37.96,34.7,41.77,63.24
19156,4.05,35.42,11.43,31.78,27.68,44.68,69.81
5485,13.36,36.54,18.18,37.4,35.43,35.45,66.67
7759,8.68,33.77,14.63,33.33,29.47,37.27,70.73
4302,9.16,44.19,14.29,42.11,36.9,27.81,63.64
7141,1.21,17.95,2.44,16.67,11.87,49.36,92.5
20081,28.74,45.28,31.5,49.61,48.61,30.99,51.56
17662,12.21,55.56,22.1,45.9,42.4,20.04,57.73
12736,1.44,23.38,4.21,22.68,16.33,42.16,79.59
23007,5.46,38.89,17.5,41.46,31.58,31.51,61.9
14999,2.29,28.81,4.55,26.87,17.23,42.75,76.47
11815,3.31,37.78,8.0,35.29,26.99,38.18,66.67
4614,0.73,19.35,0.0,17.72,9.14,59.91,89.47
20392,3.52,21.57,10.71,22.81,17.87,57.78,82.14
23095,1.13,26.36,5.23,24.52,16.76,46.54,78.57
24746,1.35,14.29,4.6,13.48,11.59,56.6,90.91
20587,1.43,27.66,5.22,25.64,18.95,58.39,79.66
14947,13.76,46.34,18.6,45.45,39.82,41.3,55.56
6159,7.26,38.2,12.0,37.25,31.8,30.83,76.6
7969,10.55,38.64,13.45,36.36,33.07,37.87,66.13
8206,27.27,52.63,33.68,51.55,50.29,27.62,48.98
2364,1.04,19.64,2.94,18.84,11.57,42.03,85.29
3463,11.79,49.38,20.45,48.89,45.65,32.47,60.47
2690,3.54,31.03,9.6,26.77,26.26,45.26,80.95
2101,4.04,32.91,12.66,32.1,28.64,32.61,70.0
24136,10.03,40.0,17.78,39.13,35.16,33.86,61.7
291,13.03,45.57,21.69,44.71,41.84,37.85,59.52
7821,6.58,32.0,10.0,30.99,25.78,38.44,69.44
17443,5.95,33.06,11.54,31.65,27.22,51.96,75.32
11457,8.21,41.1,16.22,39.57,33.33,32.38,62.77
10729,5.2,38.36,16.47,39.08,35.43,31.7,65.12
24167,4.42,38.1,14.55,37.5,31.94,37.15,62.5
15062,3.73,35.56,13.73,34.62,30.67,39.35,67.31
25870,2.89,35.71,8.33,32.79,26.57,38.46,74.58
19893,7.93,31.17,10.0,29.27,20.8,43.78,75.61
5025,10.34,20.78,11.88,25.24,22.27,47.21,87.5
13232,3.47,30.99,7.32,30.95,23.91,41.92,73.81
20099,2.64,24.19,8.57,26.76,22.47,41.96,77.46
13163,17.0,47.27,25.0,46.15,44.91,32.46,58.73
24503,3.12,37.21,8.93,31.58,25.63,31.5,71.93
5268,8.11,30.36,15.13,33.06,30.11,35.44,68.85
18159,4.74,33.33,13.64,33.33,29.73,31.17,68.89
23029,40.66,61.9,43.48,61.7,62.65,19.56,40.43
13053,3.13,31.25,10.84,35.71,29.81,36.24,72.5
16139,16.41,32.88,18.18,35.56,34.07,29.2,64.44
5320,11.15,33.64,18.49,36.36,33.87,30.75,68.85
13463,13.11,38.78,22.22,37.62,34.27,33.67,66.04
14788,3.79,23.4,7.64,25.16,17.87,45.21,79.17
5201,12.78,39.08,16.28,38.64,34.08,34.63,64.44
1508,0.89,19.2,2.37,19.88,12.87,46.42,83.91
18138,1.18,18.82,3.7,14.55,11.48,54.15,89.09
20539,4.32,35.19,14.93,33.82,31.42,38.89,71.01
17817,3.82,34.57,13.95,31.82,26.62,35.8,69.57
13701,24.11,53.91,28.99,48.57,49.3,33.17,59.7
12570,9.46,31.82,18.35,34.23,32.44,44.55,72.22
25429,1.44,25.88,4.26,22.92,16.37,38.72,79.59
6309,3.09,28.12,5.26,25.64,18.69,43.79,82.5
2365,15.87,43.37,22.22,49.5,46.26,21.15,55.1
25994,1.59,27.91,7.34,27.03,22.18,38.51,81.48
26027,10.37,37.5,15.79,36.36,33.18,28.8,67.09
18213,3.17,27.16,8.7,29.79,25.67,40.53,81.82
17058,2.93,28.0,7.62,26.17,21.24,44.55,77.78
8121,0.63,11.68,1.2,10.65,7.15,66.3,100.0
14055,1.74,23.26,5.61,23.85,22.26,36.24,83.33
7874,18.94,34.57,21.18,36.78,36.94,42.15,73.17
7647,1.66,28.26,6.38,29.17,22.85,48.33,78.26
22126,3.01,22.86,5.33,23.38,18.45,44.13,89.19
16209,10.87,45.07,15.58,43.04,35.83,28.64,61.54
12824,15.9,45.36,22.41,40.68,39.25,33.74,63.79
14762,21.63,51.43,27.59,54.24,51.55,33.22,48.28
23793,12.45,32.0,14.86,29.38,26.7,37.4,71.74
26321,13.31,36.89,16.82,34.86,31.25,33.74,67.27
11532,7.09,37.62,10.81,35.4,29.54,34.38,69.64
21158,1.82,37.36,8.16,34.0,24.79,38.43,71.15
21834,9.46,41.82,15.75,40.31,35.84,32.46,62.5
17983,15.07,33.71,18.95,39.18,38.03,39.01,65.96
24074,15.26,50.0,21.74,48.94,43.77,21.15,54.17
21197,5.16,46.94,16.9,45.83,40.28,22.64,58.9
15576,12.82,43.94,19.31,43.54,41.75,33.09,64.79
18688,23.44,51.55,33.06,56.91,55.03,20.45,45.9
6616,5.84,43.37,18.82,41.38,41.34,38.11,70.73
13978,11.48,31.88,10.99,33.7,31.19,34.93,69.23
25430,4.98,40.0,12.99,37.97,33.36,37.67,71.05
19676,1.49,32.65,5.08,31.67,22.21,34.57,71.67
21849,4.16,31.11,10.99,30.11,25.45,41.63,72.92
6716,3.69,29.79,9.76,30.4,26.74,44.1,77.42
4799,14.04,38.71,17.28,43.37,40.84,39.81,65.0
23675,5.43,27.18,7.63,24.06,18.87,41.62,77.61
1471,22.22,50.75,32.1,55.42,55.58,29.06,48.78
6811,2.96,25.64,7.55,28.57,23.15,43.09,75.95
17039,10.29,26.67,4.35,34.04,28.51,33.61,65.96
25172,2.57,22.22,5.88,21.15,16.58,45.57,79.63
5853,13.57,50.6,26.8,48.48,46.53,26.01,53.06
8126,4.83,38.2,14.68,36.04,31.91,32.44,66.07
7360,9.89,45.71,17.89,48.0,42.28,28.05,53.85
4124,4.02,34.69,13.68,36.97,31.16,38.95,64.52
6661,1.61,19.44,4.88,23.81,18.06,49.05,82.93
15003,10.41,40.0,18.87,44.44,40.64,36.7,60.38
16803,1.7,25.64,6.32,28.87,21.69,41.02,73.47
14117,20.74,40.0,25.81,37.89,37.51,36.14,65.96
25513,3.64,32.56,11.36,33.33,25.71,41.96,74.42
18861,1.32,22.5,2.41,21.18,13.87,43.75,85.71
13901,12.42,36.84,13.9,37.04,32.58,25.93,64.89
16788,6.68,30.23,6.82,28.89,17.22,53.16,73.91
15673,1.31,20.78,2.6,20.25,14.19,52.23,94.59
17077,3.01,27.83,7.35,26.09,20.93,48.53,74.29
23317,1.59,27.4,4.55,33.33,20.9,40.07,80.95
6288,15.64,40.62,24.11,43.36,41.13,24.74,58.33
11329,12.55,41.18,17.95,42.5,39.35,26.21,57.5
14920,4.09,37.33,12.5,36.59,30.57,29.02,64.29
20119,3.29,36.36,10.53,34.48,25.66,41.54,67.24
17312,6.06,41.03,16.28,45.45,39.82,26.75,55.56
6064,9.75,32.1,16.67,32.56,31.1,37.3,71.43
16807,10.58,31.91,16.07,33.33,31.8,48.6,76.36
20337,3.19,35.51,11.38,32.0,27.3,32.6,68.25
15931,8.81,32.38,10.26,33.61,28.29,34.69,67.21
20711,4.19,27.27,12.77,27.08,25.39,36.92,76.6
580,7.68,35.29,13.53,34.07,30.67,32.63,69.57
12195,24.19,46.38,25.32,44.44,42.92,33.62,65.0
1770,10.26,37.11,17.39,37.61,35.5,34.47,65.52
21547,11.24,35.64,13.11,29.03,27.32,40.0,71.43
12246,1.74,31.71,6.59,27.96,19.32,39.37,72.34
21736,12.78,45.83,23.85,50.45,47.64,24.0,52.73
17306,15.48,42.59,19.2,40.94,37.51,31.74,59.38
12783,16.37,37.84,17.95,37.5,34.66,35.32,65.0
21867,1.12,26.19,1.89,24.07,14.39,41.96,76.36
23012,8.14,34.55,15.52,32.2,30.27,48.02,70.69
3421,1.74,25.32,7.14,23.26,19.63,50.43,83.33
5873,6.49,34.65,10.19,36.48,31.61,50.0,73.68
24065,21.61,55.42,29.55,55.56,52.48,23.24,46.67
2921,1.5,27.5,4.12,28.28,19.22,40.7,72.0
13710,6.19,26.45,10.94,26.15,23.49,42.97,76.92
15767,2.26,29.75,5.33,27.63,17.58,37.56,76.0
15941,1.77,34.04,8.16,32.0,24.47,50.17,75.0
3854,5.2,32.88,16.0,31.17,28.92,35.68,71.79
19068,10.79,42.55,19.28,42.86,37.88,31.65,60.47
17994,3.72,38.3,16.81,39.67,35.97,31.61,65.0
5449,1.9,23.13,3.73,20.86,16.11,44.94,81.93
15574,4.14,27.5,9.41,27.59,23.72,49.57,76.74
15923,39.82,55.88,33.68,63.92,65.85,27.95,43.48
13976,3.44,34.62,10.47,33.33,24.11,41.68,70.93
10631,2.02,34.57,7.32,35.71,24.09,45.76,71.43
16667,12.2,35.9,17.31,39.62,36.23,36.46,61.11
2775,12.5,37.5,15.09,36.02,31.56,40.91,66.67
12845,5.7,38.71,18.18,44.64,39.26,27.72,56.14
22278,12.03,36.36,16.82,34.86,32.09,44.14,67.27
11850,6.63,29.93,10.59,31.4,25.45,39.92,72.73
13467,10.34,33.33,12.96,32.73,29.42,41.36,72.22
20566,9.8,37.11,17.89,40.0,38.42,33.13,66.67
2252,2.83,28.87,5.94,29.13,22.19,34.26,80.0
4940,8.12,37.88,16.15,42.94,37.43,32.46,60.98
2857,2.28,17.39,3.77,20.37,14.58,34.18,80.0
1199,4.71,37.97,16.84,35.05,33.27,30.9,74.47
4582,2.38,28.57,8.19,31.21,24.44,47.81,77.38
6990,23.15,52.63,26.67,54.21,52.33,26.79,50.0
24277,1.21,21.36,3.64,19.64,14.6,52.23,81.36
15914,3.32,30.23,8.79,27.96,23.52,39.44,76.09
25842,1.47,25.81,4.12,28.28,18.92,48.97,76.47
2491,0.92,19.47,1.55,19.85,11.83,45.93,83.58
23823,2.2,23.42,5.3,24.84,16.64,48.14,79.01
11701,11.64,41.03,19.05,39.53,36.6,25.97,62.79
4375,5.65,41.3,20.0,43.14,40.27,35.16,62.0
6345,13.21,40.0,18.18,37.78,34.98,38.57,64.44
6932,3.74,34.29,11.76,33.06,26.98,36.48,77.59
16480,23.45,52.94,30.57,52.83,51.68,29.76,51.95
20897,1.14,12.66,2.38,11.63,8.65,45.19,95.35
13550,1.33,23.26,3.92,23.08,16.92,48.11,86.0
16383,5.93,27.97,9.64,29.76,24.44,41.37,73.49
13050,21.2,48.89,24.86,51.4,45.4,23.46,52.22
26007,3.92,32.5,11.9,32.56,28.23,33.83,72.09
16469,8.09,29.47,13.08,33.03,28.63,32.59,69.64
3830,4.17,37.04,13.64,40.0,34.07,43.65,66.67
16336,1.88,21.92,7.59,24.69,20.26,47.66,78.05
17451,1.53,26.97,6.0,23.53,18.86,48.12,84.0
4303,1.73,29.73,5.26,28.21,21.36,37.12,83.78
19580,8.66,54.32,19.05,46.73,40.18,30.62,55.36
15425,2.59,25.0,6.84,25.21,20.94,54.39,84.21
16234,1.7,32.88,6.9,24.72,20.36,31.48,76.6
16496,1.82,25.88,8.33,26.53,19.58,40.0,77.55
16050,14.39,41.79,21.95,38.1,34.71,38.92,64.29
20204,19.39,56.6,28.1,53.66,50.29,20.06,50.0
22083,2.9,22.5,6.32,26.8,19.16,42.08,78.72
5818,9.66,42.11,17.14,41.12,37.5,31.15,59.26
15874,4.14,36.73,12.96,36.36,30.48,41.22,64.91
19335,8.86,38.94,13.24,34.78,32.82,40.12,80.95
24186,3.83,35.44,11.9,32.56,26.14,40.94,72.73
12786,1.54,27.78,4.4,25.81,18.18,52.56,76.6
16384,1.22,20.95,3.25,27.2,18.21,38.56,77.05
7441,5.23,48.78,17.58,43.01,38.04,30.95,59.57
20737,2.19,36.36,5.16,28.03,20.18,41.16,78.95
24935,4.09,39.67,15.04,41.48,35.29,31.65,59.42
12487,15.78,44.09,21.95,45.78,42.92,25.84,55.42
7378,1.77,18.18,3.68,18.18,13.86,41.7,85.88
3563,1.3,25.58,3.92,23.08,15.68,55.25,78.18
12715,13.64,36.92,17.11,35.06,32.62,33.96,68.83
20372,9.95,32.94,8.89,34.78,27.45,38.7,67.39
17680,40.31,56.76,41.46,61.9,60.37,23.35,41.86
26189,7.15,28.95,10.23,30.34,23.97,32.93,73.4
10591,1.38,20.0,4.17,18.37,15.44,51.25,89.58
16565,3.18,25.88,8.7,23.4,16.99,29.67,78.72
24248,5.66,29.55,6.12,26.0,18.25,40.23,93.33
8162,1.69,21.92,5.33,18.18,16.57,50.21,86.84
11695,6.11,30.3,9.84,30.65,23.6,34.29,70.77
1563,1.11,19.87,5.78,18.29,15.15,60.09,85.06
21751,11.8,46.0,23.93,45.38,41.77,32.76,57.63
24846,1.91,36.59,11.43,33.64,26.71,35.54,69.09
12408,26.88,50.0,31.75,53.12,51.27,28.37,50.0
24968,9.66,33.77,9.2,29.21,24.59,37.19,72.73
