ID,BLEU,ROUGE-1,ROUGE-2,ROUGE-L,METEOR,CER,WER
352.0,2.61,28.57,7.34,25.23,19.37,39.16,76.67
25770.0,2.41,34.09,3.85,33.96,18.28,38.59,68.97
18164.0,0.62,16.42,1.06,20.0,10.52,39.84,83.02
20604.0,5.8,33.6,9.27,32.68,24.89,33.33,71.08
11567.0,14.66,34.41,18.06,43.31,39.6,34.12,58.02
13645.0,1.06,18.75,1.94,17.14,11.04,47.43,86.79
11657.0,2.93,34.69,9.02,38.52,30.43,35.61,65.33
6956.0,0.47,10.39,0.0,8.7,3.88,46.93,92.45
20093.0,6.46,32.21,13.64,30.34,25.41,37.65,72.34
19063.0,0.41,12.96,0.0,10.77,5.01,48.94,91.55
14259.0,1.03,9.64,4.08,8.0,7.16,64.12,92.45
15726.0,7.35,44.0,15.38,41.62,34.15,29.46,60.58
16225.0,14.79,37.62,20.34,38.33,33.55,27.78,65.15
15181.0,3.73,25.86,8.45,29.17,25.42,34.56,75.34
13389.0,2.79,28.57,9.09,28.57,19.51,34.77,73.77
6292.0,1.01,21.51,1.92,18.87,11.31,44.28,84.21
14261.0,1.0,20.0,4.08,17.45,11.49,39.45,83.75
12813.0,5.21,23.26,5.66,16.67,15.12,50.18,85.45
21399.0,0.53,15.91,0.0,17.31,7.92,37.18,84.48
21314.0,10.22,34.86,20.27,42.67,37.03,30.32,60.81
18702.0,1.02,19.47,3.23,17.46,11.92,37.88,83.82
22448.0,1.35,19.51,6.25,18.37,14.47,42.92,83.33
19701.0,1.16,21.43,3.67,19.82,13.52,45.82,83.33
4918.0,1.23,32.39,7.1,28.07,20.69,40.28,75.82
23775.0,1.19,20.51,2.35,16.09,11.69,54.67,86.96
2700.0,9.83,32.73,15.62,35.38,31.04,38.68,67.65
11581.0,1.07,19.78,3.36,16.53,11.75,48.87,84.38
11618.0,0.91,12.99,2.08,10.2,4.79,51.08,90.57
15065.0,1.2,21.33,2.2,19.35,12.45,42.46,82.98
19824.0,3.71,32.94,12.5,42.11,36.38,46.58,60.71
5795.0,13.85,41.1,20.0,43.48,39.86,30.33,58.7
5369.0,1.35,26.37,5.77,22.64,16.61,43.59,81.03
22432.0,8.2,28.57,11.43,29.58,24.11,39.53,72.0
20861.0,2.27,12.2,4.08,14.0,11.93,41.18,87.04
13724.0,1.25,22.47,3.92,21.15,14.47,38.85,80.36
10720.0,2.73,25.81,5.94,23.3,18.24,40.35,76.92
20293.0,6.03,32.18,8.93,29.82,21.93,43.55,72.13
5210.0,0.56,15.79,0.0,13.59,6.64,51.57,86.79
12621.0,4.62,36.14,12.24,36.0,29.26,34.85,66.04
15064.0,7.67,38.96,9.52,33.51,26.09,30.77,68.32
11882.0,0.84,9.8,1.79,8.77,6.44,60.63,96.55
24172.0,7.12,28.92,9.45,31.01,23.93,40.06,72.97
4827.0,0.87,12.77,1.82,12.5,8.1,58.46,90.0
18246.0,4.56,21.13,6.12,22.22,18.11,42.19,81.55
14049.0,0.58,15.73,0.0,13.73,6.86,52.67,90.2
13814.0,1.51,21.69,6.59,23.66,17.73,35.74,78.43
11010.0,1.26,25.88,5.61,23.85,16.6,39.77,79.03
7390.0,1.37,27.59,5.88,23.08,15.95,29.64,81.03
6846.0,0.95,30.43,4.17,24.74,15.44,40.2,78.1
17771.0,7.93,26.26,14.16,31.3,28.04,41.98,72.88
7001.0,1.12,25.32,2.15,25.26,14.22,43.14,77.36
23211.0,3.48,24.1,7.55,24.07,19.5,60.08,80.36
17534.0,8.34,26.19,11.54,22.64,20.31,47.31,78.57
11748.0,1.04,21.05,3.39,20.11,15.45,47.73,84.27
6080.0,3.78,34.29,11.24,35.16,25.51,35.47,67.39
22321.0,1.34,23.73,5.0,26.83,16.85,43.57,77.55
12126.0,3.38,41.24,10.62,38.26,30.69,23.91,65.52
11055.0,0.81,14.29,1.71,15.13,8.92,43.32,86.57
26456.0,3.46,33.59,12.58,31.06,24.82,31.7,70.93
21112.0,2.67,27.08,7.14,24.56,19.54,38.98,77.97
8217.0,1.01,32.97,3.12,23.08,14.17,40.61,79.45
23497.0,1.15,23.53,2.22,21.74,12.92,34.74,80.0
16577.0,0.84,20.14,2.52,17.39,11.19,45.63,83.91
25506.0,2.68,28.57,9.94,28.22,20.6,28.29,74.73
5319.0,1.17,19.28,1.94,24.76,15.14,48.0,76.92
19098.0,2.51,22.22,7.34,21.62,17.3,43.43,80.0
19963.0,1.57,28.57,10.43,25.64,21.55,52.1,76.19
24048.0,0.42,11.01,0.0,11.59,5.6,58.15,90.28
17168.0,0.37,15.38,0.0,11.18,5.35,33.79,89.41
16942.0,0.71,15.38,2.22,13.19,8.76,44.15,87.88
4839.0,2.73,23.16,6.4,20.47,16.35,44.72,82.09
11254.0,2.32,13.64,4.08,16.0,12.62,50.55,86.0
7424.0,0.35,10.14,0.0,11.24,5.97,52.46,91.4
18838.0,5.19,19.3,8.81,19.88,17.72,46.42,81.82
14748.0,23.89,44.19,22.4,55.12,52.36,25.41,46.15
13954.0,5.69,20.69,9.35,18.35,16.59,47.26,82.46
3174.0,8.64,33.93,11.59,30.0,23.17,31.55,73.42
21972.0,5.74,29.46,10.11,30.0,25.11,38.94,77.17
17546.0,9.02,24.07,9.52,21.88,19.83,48.87,81.25
13269.0,18.52,36.14,22.0,41.18,39.56,31.16,60.78
11643.0,19.57,38.78,15.17,54.42,52.62,27.06,46.58
15636.0,2.02,28.8,6.63,27.32,18.19,31.78,74.49
