ID,BLEU,ROUGE-1,ROUGE-2,ROUGE-L,METEOR,CER,WER
8082,9.33,42.11,18.32,43.61,38.63,30.92,60.61
24093,4.02,39.56,13.73,36.54,35.18,27.56,86.96
20960,2.9,30.99,8.28,30.41,24.49,36.75,76.19
14825,7.42,33.66,11.29,34.92,29.76,34.45,70.97
17987,5.08,37.5,16.28,38.64,32.81,30.3,64.44
1577,9.79,50.0,18.69,49.54,44.33,32.98,56.6
16821,29.45,56.0,35.11,60.15,56.59,20.05,43.28
18244,9.89,33.61,13.11,32.26,27.83,42.01,75.81
26311,22.49,55.56,26.09,54.7,48.93,23.81,47.54
7267,23.06,54.55,32.69,52.83,48.79,18.9,50.0
11833,22.84,51.57,28.85,51.43,49.34,21.64,53.92
25908,18.9,43.59,22.73,42.22,39.98,30.29,57.78
16444,10.23,39.71,14.97,38.93,33.27,31.94,62.67
20409,14.61,60.47,31.25,57.14,53.63,15.38,47.92
4593,33.62,68.66,41.67,67.57,65.41,14.04,32.43
4309,10.43,44.74,20.0,43.9,40.14,29.53,58.54
7324,37.62,66.02,44.26,66.13,66.2,15.43,33.87
23788,33.94,61.54,43.37,61.18,60.86,17.21,42.86
13493,19.8,50.85,30.86,56.5,50.47,17.84,46.24
16360,30.73,62.07,38.71,63.16,59.63,19.63,40.82
24946,1.66,35.56,5.83,36.19,24.82,26.57,68.52
26292,10.52,43.9,16.28,43.18,37.74,27.03,56.82
18851,24.88,57.63,32.21,54.3,53.72,19.75,49.33
13784,9.88,47.52,19.05,48.6,41.99,21.6,52.73
25546,12.81,47.52,25.23,49.56,45.91,28.8,58.18
17133,13.79,40.86,23.85,39.64,36.34,32.42,66.67
20872,2.06,42.11,7.5,39.02,29.13,27.96,65.0
15466,24.53,51.33,33.11,54.9,50.16,19.29,48.1
6718,48.57,75.0,48.65,77.33,76.36,11.2,22.67
19156,4.01,38.0,11.11,32.73,29.44,32.17,72.22
5485,2.93,36.19,8.0,37.8,28.97,33.71,67.74
7759,16.09,51.95,21.69,51.76,43.15,19.18,51.16
4302,31.94,66.67,42.48,60.87,58.9,15.6,41.38
7141,11.84,46.15,18.6,45.45,37.8,22.89,58.33
20081,20.22,50.0,26.47,49.28,46.17,22.96,54.29
17662,43.52,73.1,49.48,73.47,71.52,15.84,27.27
12736,2.51,26.83,4.08,22.0,15.98,30.91,80.0
23007,29.18,61.73,37.21,61.36,59.01,18.57,41.86
14999,23.1,60.5,35.56,59.85,55.55,21.73,44.12
11815,57.59,80.0,63.55,78.9,79.12,9.89,22.22
4614,14.83,41.94,19.75,43.37,40.27,30.49,57.14
20392,4.13,35.71,14.75,37.1,30.46,29.62,66.67
23095,20.17,45.53,21.74,47.14,41.88,23.64,56.16
24746,8.91,44.44,15.05,44.21,37.98,25.79,59.57
20587,12.78,41.67,20.34,43.33,39.17,29.05,58.33
14947,23.32,48.19,27.59,49.44,45.94,28.45,53.33
6159,38.35,60.0,39.62,64.81,63.51,12.82,38.89
7969,21.02,51.69,26.45,48.78,46.64,27.22,57.14
8206,21.61,57.14,27.96,58.95,53.9,16.87,42.55
2364,20.79,49.57,26.76,51.39,49.45,30.21,50.7
3463,11.55,38.96,17.78,34.78,28.55,24.55,68.0
2690,12.16,37.5,17.39,35.71,31.15,30.38,68.06
2101,3.82,31.17,10.26,32.5,27.66,25.83,71.79
24136,1.29,24.1,2.33,22.73,14.71,37.85,88.37
