ID,BLEU,ROUGE-1,ROUGE-2,ROUGE-L,METEOR,CER,WER
13814,1.53,27.16,6.74,26.37,18.98,32.05,76.47
11010,3.48,47.73,14.95,40.37,32.48,17.56,65.0
7390,38.4,46.67,40.37,52.25,34.76,21.47,49.12
6846,2.85,38.03,11.83,34.04,26.69,26.24,68.63
17771,6.94,29.47,9.43,35.19,27.74,34.38,69.09
7001,0.64,22.5,0.0,22.92,10.74,36.76,82.69
23211,9.38,43.59,14.29,40.0,34.67,23.48,65.38
17534,15.26,45.24,21.57,48.08,42.55,19.39,55.56
11748,25.39,56.3,32.0,55.37,50.3,20.35,47.78
6080,3.88,37.84,14.12,34.48,24.53,21.77,67.39
22321,4.7,43.75,15.38,35.0,29.38,32.74,68.18
12126,5.94,30.61,7.02,29.31,20.84,41.99,74.58
11055,12.68,46.0,18.35,43.24,33.85,19.71,59.32
26456,3.37,42.11,13.92,35.0,29.67,26.0,67.06
21112,3.59,35.56,13.21,37.04,32.17,35.54,66.07
8217,15.3,46.81,20.16,42.75,36.71,20.86,61.64
23497,2.43,22.99,6.45,21.05,15.72,35.25,81.48
16577,25.04,56.16,32.53,52.38,47.65,16.94,50.56
25506,9.83,46.15,20.0,43.21,35.66,15.69,61.54
5319,3.12,30.95,7.69,32.08,23.78,30.47,68.52
19098,28.69,56.86,35.0,59.02,55.4,22.59,43.33
19963,13.08,48.0,24.79,47.15,40.81,32.13,57.58
24048,1.33,31.58,6.2,27.48,19.07,36.09,74.65
17168,1.24,29.06,5.06,27.5,20.34,25.58,73.81
16942,33.29,60.87,39.18,59.18,58.64,19.92,42.86
4839,24.93,57.45,33.6,51.97,48.25,14.77,50.75
11254,4.46,32.97,14.0,33.33,28.82,32.86,68.63
7424,9.4,42.96,21.71,49.72,42.25,27.15,53.76
18838,20.64,46.67,21.52,48.75,44.57,20.58,57.14
14748,15.21,56.18,23.01,48.7,45.73,25.63,69.23
13954,7.38,32.94,12.24,32.0,24.45,39.59,71.43
3174,14.51,51.28,20.98,42.76,41.35,28.42,82.54
21972,15.12,46.4,21.18,46.51,41.11,20.19,57.78
17546,23.16,50.45,27.91,53.44,49.47,20.5,49.25
13269,17.21,46.34,28.57,50.0,46.49,28.27,50.98
11643,16.99,45.54,26.17,45.87,42.97,25.62,55.36
15636,19.75,50.39,27.78,54.95,48.52,14.74,48.98
4968,7.25,36.19,13.22,30.89,26.68,24.08,72.31
20602,43.41,69.12,40.93,70.05,66.44,11.39,32.74
6585,12.71,46.15,24.79,45.53,40.36,15.47,58.21
24028,7.77,36.78,10.99,36.56,30.93,33.62,71.11
21456,3.43,31.17,11.65,34.29,26.29,36.11,70.91
17474,19.98,46.67,27.59,47.46,42.89,22.46,56.92
14287,14.84,46.03,22.22,51.22,45.33,22.76,54.02
17420,14.24,44.9,20.95,41.12,35.4,27.55,65.52
26382,7.57,46.75,14.17,40.31,32.84,28.09,62.32
13788,13.95,43.18,19.61,46.15,39.31,23.91,55.56
12578,7.96,44.44,13.21,40.74,31.92,23.61,62.71
15948,10.82,41.25,18.56,39.8,35.25,27.76,62.14
1238,3.51,41.03,14.29,40.0,31.34,23.02,64.29
12727,8.71,42.11,15.09,42.59,35.12,25.69,61.4
21511,53.31,71.6,45.67,75.97,76.2,16.73,26.15
19839,5.36,32.69,7.58,31.34,23.04,25.94,72.22
17277,1.31,24.72,3.74,23.85,16.27,42.02,76.79
19037,14.89,45.95,24.1,47.06,41.96,24.66,56.82
25048,2.79,36.17,5.71,29.91,23.05,33.07,73.21
25490,8.65,36.59,13.33,41.12,34.55,24.63,62.07
7150,15.25,47.62,23.76,44.66,39.11,30.94,57.41
24801,3.59,30.0,9.43,38.89,32.17,29.75,62.5
13026,11.14,39.18,17.14,35.51,31.74,24.26,66.07
13005,19.49,44.16,20.93,45.45,39.52,20.26,57.45
23596,23.3,50.0,28.79,46.27,43.88,28.49,56.52
17290,3.89,42.67,16.28,40.91,33.22,17.52,63.27
3232,4.74,40.48,14.89,39.58,34.79,29.97,66.0
11620,8.1,33.82,12.9,34.04,27.2,27.62,69.7
13168,9.04,42.48,18.98,41.73,36.34,24.93,62.16
6198,14.19,51.85,24.0,50.98,44.01,20.31,53.7
2301,13.34,46.85,22.22,42.19,37.49,19.69,60.87
24210,3.28,29.09,9.38,29.23,23.68,39.32,73.53
2204,19.21,41.67,20.93,43.18,38.12,17.14,60.42
4392,3.88,38.4,12.59,35.86,29.7,26.67,68.42
2083,1.32,31.17,2.17,29.79,17.56,34.02,72.92
6546,19.76,53.76,31.78,51.38,45.16,20.07,53.33
19174,11.49,37.29,17.52,33.09,30.9,32.4,69.44
2636,16.42,56.41,23.31,47.27,41.65,24.27,56.82
18153,8.43,49.59,19.39,44.31,39.23,22.86,58.89
19472,13.54,52.24,19.43,44.07,37.51,21.47,58.95
16370,3.43,39.62,13.53,42.96,35.89,27.78,61.19
15523,3.08,15.58,9.64,18.82,18.52,42.98,92.5
17506,8.41,34.0,13.21,31.48,32.63,58.96,102.22
19753,15.11,50.65,22.95,46.49,39.05,21.91,57.43
26207,12.66,42.72,20.69,42.37,38.14,29.27,61.67
21482,8.54,40.0,12.94,32.56,27.86,31.74,70.0
21514,3.23,38.64,10.2,38.0,28.15,24.11,65.45
15271,22.09,53.33,29.01,51.13,49.23,26.54,57.35
13369,31.0,49.23,23.53,56.31,53.94,21.56,47.62
8368,17.62,48.28,25.53,52.08,48.42,26.91,52.08
22348,4.12,46.15,12.35,38.55,32.81,24.4,62.79
11058,4.71,40.0,15.38,38.71,32.88,32.93,65.31
25563,3.9,33.03,11.2,34.65,28.97,30.22,71.88
24972,18.19,55.7,26.26,49.5,41.54,16.21,55.36
25900,11.22,43.21,17.71,40.21,33.81,21.76,65.42
25309,9.58,39.44,16.67,37.21,32.11,33.62,69.57
16614,1.72,35.62,6.67,32.61,23.06,27.6,69.39
5529,4.29,28.21,11.88,31.07,26.46,30.28,72.41
4136,43.93,58.82,27.74,66.19,64.33,13.4,35.21
23951,9.76,42.18,13.79,38.64,32.58,26.38,66.67
17064,23.71,59.5,29.58,54.17,47.71,16.43,48.65
14790,29.61,66.67,36.69,57.31,51.34,12.75,47.78
14786,9.55,44.94,17.65,40.38,33.53,20.49,62.5
20071,50.2,72.58,52.97,74.87,74.17,13.82,26.88
24422,14.2,41.3,18.46,46.97,35.65,31.31,55.71
312,8.04,38.1,13.43,35.29,30.63,31.91,69.57
22363,26.02,61.95,32.91,57.5,54.39,16.63,45.88
21218,8.57,43.48,17.88,39.78,29.51,29.22,63.33
24350,12.39,47.62,22.0,49.02,41.46,25.78,57.14
16787,1.86,38.46,12.5,34.69,27.16,28.52,69.09
21162,12.1,48.28,21.98,47.31,40.68,23.35,55.1
15737,7.51,32.1,13.46,33.96,27.59,30.8,69.49
19687,19.36,53.85,26.19,48.84,44.28,22.41,58.14
24794,21.58,53.57,26.87,51.47,45.3,15.92,52.05
26176,10.3,40.62,18.37,44.0,33.56,26.86,65.96
24677,2.81,21.18,7.92,21.36,16.86,38.81,83.02
17538,12.04,32.91,19.78,32.26,29.94,32.07,69.39
25850,9.33,33.8,15.56,30.43,27.12,36.32,71.43
12221,17.91,50.57,23.76,48.54,42.66,18.03,57.14
3235,11.74,36.56,16.98,37.04,33.04,28.47,68.52
5844,51.99,66.67,48.81,68.24,66.75,12.03,36.05
15002,6.94,39.22,12.28,36.21,25.55,25.6,67.21
4733,4.49,41.79,13.59,40.0,33.96,24.9,63.64
10777,2.9,35.21,11.43,31.64,25.21,22.39,72.63
11922,14.67,48.28,23.08,43.4,37.77,21.71,60.71
24836,1.31,27.85,4.21,22.68,15.33,36.36,79.25
18782,5.49,46.67,19.61,44.23,38.07,29.14,59.26
7645,5.5,40.0,15.79,35.9,29.32,29.6,69.05
20563,1.96,40.54,10.75,35.79,29.04,30.57,68.63
781,8.19,45.87,17.32,41.86,35.11,25.45,60.29
23720,2.09,32.26,6.06,27.54,19.9,31.82,74.16
16126,26.1,58.46,34.78,56.44,51.24,18.52,48.31
18626,16.1,50.72,23.46,47.51,43.03,21.83,55.79
2496,9.93,43.96,17.39,41.03,34.81,32.89,61.9
15679,15.21,43.75,19.64,42.11,36.39,28.62,60.0
23169,11.77,44.44,14.89,35.42,32.17,28.02,70.0
12930,27.98,54.55,32.43,54.87,52.47,22.66,47.37
17149,12.09,52.17,25.2,46.51,40.7,35.25,78.95
18272,10.56,44.19,14.14,39.6,34.07,22.85,62.26
20698,20.15,50.0,28.24,45.98,40.5,16.6,57.45
5557,27.65,56.2,34.07,55.47,53.33,23.04,49.28
5636,7.6,38.55,11.88,33.33,27.0,30.98,71.03
5468,15.62,47.06,23.4,41.67,38.49,34.57,60.0
2961,30.94,64.2,39.82,62.28,57.84,21.1,44.64
25344,22.98,54.32,28.0,49.02,47.0,18.6,54.72
11560,0.42,5.33,0.0,2.06,1.95,74.7,100.0
11283,3.21,35.14,6.98,31.82,21.03,31.56,71.74
1598,3.33,28.21,10.2,32.0,25.97,27.24,73.08
11733,7.38,40.0,18.09,41.79,35.02,29.81,62.62
12619,18.06,45.45,24.24,47.52,45.64,24.1,63.27
11485,16.13,47.62,19.3,46.55,41.29,24.67,57.63
19096,27.95,50.0,36.56,54.74,51.03,27.75,48.0
4028,2.8,37.21,8.0,35.29,20.63,24.71,68.97
20399,7.14,38.46,12.5,38.6,29.91,29.57,68.33
15682,3.31,33.63,9.45,35.66,26.64,27.93,68.57
26089,19.49,52.38,23.53,49.03,43.16,23.36,53.66
3047,5.04,41.38,16.82,38.53,33.23,25.81,62.5
24311,2.77,36.64,10.11,33.33,25.78,31.35,70.41
21942,13.05,50.0,21.15,47.17,41.45,30.23,57.41
16096,9.53,39.56,18.35,39.64,33.75,30.14,67.21
13932,14.53,39.47,15.91,42.22,36.9,21.86,60.0
24891,29.46,53.52,34.15,52.38,48.73,21.55,50.0
17134,6.69,40.25,14.74,36.46,29.7,31.52,66.67
15355,6.84,34.29,10.75,31.58,25.01,25.29,71.15
23748,12.37,45.0,18.0,43.14,32.78,20.57,60.0
2113,7.32,34.15,9.09,31.11,25.0,33.33,71.74
6803,1.13,16.67,2.3,15.73,11.28,48.26,97.62
7819,4.29,35.29,13.43,36.76,33.28,37.11,70.15
5832,1.1,15.93,3.23,17.46,12.84,53.37,88.71
24853,8.32,31.58,14.81,31.33,30.34,49.55,79.49
8082,11.04,50.0,16.79,45.11,40.6,30.36,60.61
24093,16.11,49.41,22.99,49.44,44.23,24.8,52.17
20960,12.18,37.24,14.77,39.33,33.42,32.74,72.62
14825,1.65,25.74,9.68,28.57,25.65,35.98,77.42
17987,3.15,28.92,6.67,30.43,18.57,33.33,75.56
1577,33.75,59.57,39.25,60.55,60.43,16.31,45.28
16821,17.04,46.15,25.35,50.0,47.69,24.87,65.67
18244,1.21,18.33,4.84,15.87,14.28,59.25,95.16
26311,70.6,88.42,72.73,89.43,89.88,6.03,13.11
7267,60.24,78.65,64.15,77.78,77.51,11.34,22.22
11833,70.6,91.93,75.0,88.12,87.0,6.28,12.75
25908,77.98,90.91,79.55,91.11,91.03,4.56,8.89
16444,42.8,72.99,51.7,73.83,72.35,13.27,26.67
20409,68.52,85.71,75.0,85.71,87.01,4.76,18.75
4593,75.25,87.88,75.0,89.19,89.03,2.63,10.81
4309,68.66,92.11,75.0,87.8,87.6,11.02,12.2
7324,79.56,90.2,81.97,91.94,91.88,2.86,8.06
23788,71.76,88.31,75.61,88.1,87.91,5.74,11.9
13493,89.17,95.0,81.52,95.7,95.69,0.88,4.3
16360,67.83,82.22,70.83,83.67,83.54,10.0,18.37
24946,63.63,83.87,67.29,82.57,82.95,9.59,18.52
26292,37.58,70.0,42.35,68.97,66.15,17.57,31.82
18851,71.66,83.76,74.83,83.22,82.72,9.38,17.33
13784,74.99,86.54,79.63,87.27,87.22,7.67,12.73
25546,71.2,86.87,76.36,87.5,88.49,5.18,14.55
17133,43.03,75.56,51.92,69.81,67.28,9.56,31.48
20872,53.83,76.32,56.41,77.5,76.55,6.64,22.5
15466,81.09,90.91,82.8,91.82,92.25,4.62,8.86
6718,96.56,98.08,79.73,98.67,98.67,0.26,1.33
19156,9.99,38.38,16.98,38.89,35.26,33.22,64.81
5485,78.09,87.38,79.34,89.43,88.8,8.57,12.9
7759,62.87,84.21,69.05,81.4,81.19,7.76,18.6
4302,100.0,100.0,98.25,100.0,100.0,0.0,0.0
7141,77.58,90.0,80.85,91.67,91.6,4.02,8.33
20081,59.04,83.64,66.67,80.29,78.67,10.88,21.43
17662,88.54,93.96,86.73,94.95,94.94,2.39,5.05
12736,67.22,87.8,71.43,86.0,85.72,3.27,14.0
23007,67.62,85.71,72.29,84.71,83.72,8.1,16.28
14999,60.59,85.47,66.67,81.75,81.92,13.37,19.12
11815,83.42,93.62,85.71,93.46,92.68,4.4,7.41
4614,70.77,78.12,68.29,83.33,83.27,8.07,16.67
20392,59.26,78.57,64.52,80.95,80.55,7.96,20.63
23095,61.52,83.46,67.13,81.38,80.39,8.31,20.55
24746,47.17,75.56,55.91,75.79,75.61,17.46,29.79
20587,59.35,77.89,64.96,80.67,79.87,9.48,20.0
14947,47.06,77.11,59.77,76.4,74.06,10.88,24.44
6159,96.65,97.78,92.45,98.15,98.15,0.73,1.85
7969,60.99,75.0,60.8,77.17,77.32,11.94,23.81
8206,75.41,90.91,77.42,90.53,91.22,4.53,10.64
2364,68.52,85.47,72.34,85.31,85.66,5.61,15.49
3463,27.71,55.0,35.42,59.18,54.96,17.41,44.0
2690,11.84,38.66,16.9,36.11,32.82,33.33,69.44
2101,2.09,33.77,7.79,35.44,27.12,27.92,69.23
24136,1.68,29.63,4.71,29.89,21.03,32.67,76.74
291,1.5,19.75,4.82,21.18,14.42,48.58,92.5
7821,3.8,34.19,12.21,34.59,28.31,37.8,73.13
17443,11.93,33.61,14.97,30.87,29.01,61.8,82.61
11457,1.31,28.38,7.82,29.83,24.74,49.25,77.53
10729,2.95,21.62,7.06,18.39,15.4,40.37,84.44
24167,44.53,77.06,55.86,74.34,72.95,9.27,28.07
15062,54.8,85.39,63.46,79.25,79.74,7.84,23.08
25870,64.05,84.3,69.84,84.38,84.11,5.52,15.62
19893,57.78,78.48,61.18,80.46,80.52,13.42,23.26
5025,58.15,76.71,64.52,77.89,76.48,13.46,22.92
13232,54.83,74.67,56.47,75.86,76.02,11.66,25.58
20099,48.3,67.19,54.55,71.86,69.73,17.09,30.23
13163,51.13,75.73,60.0,77.05,75.56,11.22,24.19
24503,30.27,68.18,39.66,66.1,64.22,14.75,35.59
5268,44.85,69.7,51.39,67.12,65.24,15.79,35.14
18159,28.62,59.74,35.71,62.79,61.17,15.81,42.86
23029,45.85,71.6,49.44,72.53,70.56,16.24,28.26
13053,58.31,76.12,63.91,78.36,78.19,10.04,23.53
16139,38.81,70.42,47.62,69.77,68.48,25.0,32.56
5320,41.55,71.03,48.78,68.8,66.91,16.21,31.75
13463,43.55,69.31,53.47,67.96,67.03,12.08,32.69
14788,77.87,79.17,51.58,88.54,88.38,8.02,12.5
5201,69.82,81.93,75.29,82.76,83.47,8.7,18.6
1508,37.45,62.4,41.72,61.82,60.17,15.24,39.76
18138,24.1,64.29,33.01,59.05,55.41,22.34,44.23
20539,55.1,75.0,62.12,77.61,77.94,10.43,24.24
17817,7.96,35.29,15.73,32.97,28.7,30.16,69.39
13701,8.41,31.58,10.81,34.67,28.78,26.42,67.9
12570,18.86,37.78,8.64,56.1,52.93,25.86,46.43
25429,61.76,79.57,66.67,79.21,80.25,14.13,23.53
6309,61.94,86.15,65.85,83.33,80.51,4.17,20.93
2365,100.0,100.0,100.0,100.0,100.0,0.0,0.0
25994,42.67,71.74,51.85,72.73,71.97,16.22,27.27
26027,65.1,78.33,67.07,81.93,81.8,10.55,18.07
18213,78.57,90.0,84.44,91.3,89.7,5.35,10.64
17058,95.34,98.15,96.36,98.21,98.21,2.26,1.79
8121,72.78,85.31,74.12,86.05,84.74,7.78,14.94
14055,76.19,93.02,81.48,90.91,90.83,1.63,9.09
7874,93.86,97.5,95.24,97.67,97.67,1.77,2.33
7647,82.5,91.11,85.11,89.58,89.57,4.94,10.42
22126,100.0,100.0,100.0,100.0,100.0,0.0,0.0
16209,77.32,89.19,80.0,87.8,87.74,6.47,12.2
12824,35.83,75.25,45.76,70.0,68.41,19.02,30.0
14762,87.83,94.23,89.47,94.83,94.81,2.67,5.17
23793,52.9,75.34,58.96,75.43,76.19,14.0,27.91
26321,78.99,93.46,81.82,89.29,87.91,3.62,12.28
11532,54.62,76.92,59.46,76.11,74.94,9.87,24.56
21158,60.92,84.44,65.96,83.33,81.64,6.47,18.37
21834,78.63,89.09,80.92,88.72,88.12,4.9,11.94
17983,94.65,97.78,93.75,97.96,97.96,0.35,2.04
24074,92.25,96.97,92.31,96.77,95.94,1.26,4.26
21197,79.81,87.76,69.93,88.28,87.77,5.49,12.33
15576,74.6,85.5,76.54,87.8,88.18,5.57,14.81
18688,58.98,80.41,64.0,80.31,78.43,10.22,21.54
6616,72.03,85.37,75.61,85.71,85.6,7.05,14.29
13978,93.32,96.45,89.5,97.27,96.84,1.49,3.26
25430,15.86,53.16,26.83,50.0,44.74,24.43,55.56
19676,12.67,50.0,22.54,50.0,43.77,26.47,52.63
21849,7.04,34.09,10.64,31.25,25.35,31.43,70.59
6716,12.9,31.58,14.75,32.26,30.4,34.91,71.43
4799,23.28,52.78,34.78,57.45,51.61,18.29,46.0
23675,11.43,48.28,19.72,47.22,40.18,21.13,57.14
1471,9.35,41.1,20.22,43.96,38.6,21.95,60.42
6811,8.05,37.93,16.15,36.81,27.83,29.58,66.67
17039,7.0,33.77,8.6,29.47,23.9,41.55,81.25
25172,15.97,41.98,19.23,41.51,37.23,21.19,62.5
5853,18.16,52.08,27.12,46.67,38.93,25.41,58.82
8126,7.4,36.78,11.21,40.37,33.34,35.57,66.04
7360,7.94,36.7,13.43,36.76,31.32,30.92,70.83
4124,3.27,36.0,8.13,30.4,24.17,25.9,72.73
6661,2.18,42.67,11.76,39.08,30.25,33.33,63.04
15003,18.04,52.17,28.1,53.66,43.72,18.39,47.62
16803,9.17,44.16,16.33,42.0,34.14,27.8,62.26
14117,3.36,33.33,10.42,28.57,24.38,36.75,72.0
25513,20.06,34.04,22.86,33.64,24.01,34.06,67.86
18861,51.4,78.95,60.76,76.54,73.91,10.41,26.19
13901,8.03,38.71,17.99,40.84,36.8,23.99,62.11
16788,66.65,84.21,74.23,84.85,84.05,5.05,18.0
15673,63.36,84.93,71.05,84.62,84.36,7.69,15.38
17077,65.99,86.89,71.05,84.42,84.21,10.96,15.58
23317,63.98,80.52,60.0,80.43,80.26,7.2,19.57
6288,73.17,88.14,76.47,88.41,88.31,5.45,13.04
11329,69.6,83.33,73.17,85.71,84.0,5.62,16.28
14920,47.57,71.43,57.14,73.42,73.65,13.68,30.77
20119,78.0,87.13,82.64,89.43,88.82,3.14,11.29
17312,85.6,94.87,87.06,94.25,93.38,3.04,6.82
6064,85.55,92.68,88.37,93.18,93.16,1.26,6.82
16807,55.76,82.47,65.42,80.73,79.52,11.03,20.0
20337,86.86,96.15,88.14,95.0,94.98,1.16,5.0
15931,72.45,88.46,78.99,89.26,89.7,5.75,11.67
20711,5.51,49.46,18.0,47.06,40.06,26.04,54.72
580,32.75,59.81,39.72,61.54,56.84,15.21,41.33
12195,39.9,64.79,41.98,62.65,61.95,13.19,41.46
1770,21.91,49.54,28.35,51.16,47.93,23.57,50.75
21547,12.0,36.54,16.0,31.5,27.99,33.03,71.21
12246,7.94,42.86,14.74,41.24,34.34,31.49,64.15
21736,18.36,60.78,27.12,55.0,51.1,21.28,50.0
17306,12.74,48.21,21.74,45.71,41.42,24.36,60.81
12783,6.62,51.95,23.26,47.73,39.89,16.45,55.32
21867,1.26,25.29,3.7,21.82,15.79,36.16,81.03
23012,35.87,68.42,46.97,68.66,64.87,14.75,35.82
3421,9.81,48.1,17.78,43.48,36.86,19.92,59.18
5873,46.85,68.22,51.72,69.32,68.15,12.84,32.95
24065,20.99,52.27,30.61,50.0,44.81,14.61,54.55
2921,1.87,35.0,8.33,34.69,27.38,36.63,70.83
13710,2.78,30.89,10.14,30.0,21.55,40.5,72.22
15767,16.21,51.61,20.99,45.12,37.15,22.96,59.77
15941,7.5,30.0,11.01,32.43,25.41,37.14,74.14
3854,14.85,45.0,22.5,43.9,37.92,21.46,59.09
19068,14.74,51.75,23.86,46.07,40.93,24.74,58.16
17994,22.47,53.47,30.08,54.81,51.18,13.83,47.89
5449,12.85,34.01,16.47,30.23,27.62,36.56,79.31
15574,1.15,29.89,2.11,26.8,12.48,33.6,75.47
15923,20.8,56.34,24.18,51.61,50.43,24.03,57.78
13976,11.99,39.51,16.13,36.17,31.35,32.58,68.32
10631,17.35,51.22,25.29,47.19,42.74,25.4,58.33
16667,4.05,41.46,13.91,39.32,31.2,26.55,64.52
2775,2.23,34.15,8.64,28.05,21.64,33.76,74.44
12845,8.77,47.52,18.18,40.65,33.94,21.71,62.69
22278,23.09,53.93,29.91,53.21,49.72,24.31,48.21
11850,14.71,39.47,18.78,38.25,34.69,39.18,68.75
13467,3.71,42.31,11.86,35.0,29.89,32.92,69.23
20566,37.91,63.46,44.12,62.32,64.16,21.31,43.94
2252,18.21,57.14,34.95,55.24,52.53,16.9,48.15
4940,13.09,44.27,22.49,43.27,38.26,24.45,61.8
2857,4.57,39.13,11.97,38.66,31.39,22.65,65.62
1199,50.09,72.5,55.45,75.73,73.75,8.58,25.0
4582,32.77,58.06,39.56,59.78,56.81,18.89,45.16
6990,16.15,51.02,28.57,44.63,40.55,19.79,60.61
24277,4.55,43.4,13.68,40.34,34.81,29.36,65.08
15914,15.33,45.45,20.41,40.0,34.72,27.59,63.64
25842,15.03,47.42,26.67,50.47,45.93,22.69,51.79
2491,11.48,40.0,20.9,38.24,34.72,25.67,63.89
23823,66.9,80.39,69.94,86.06,87.06,8.95,16.05
11701,70.58,86.08,76.74,84.09,82.54,10.5,17.78
4375,82.75,93.33,87.13,93.2,92.46,3.68,7.69
6345,76.52,90.48,82.22,91.3,91.23,4.58,8.7
6932,73.41,88.0,80.36,89.47,88.16,7.42,12.07
16480,74.43,90.23,78.48,88.75,88.66,6.3,11.25
20897,57.54,75.61,60.24,72.94,72.0,11.02,27.91
13550,37.1,75.27,47.06,71.15,70.7,14.59,31.37
16383,90.5,95.77,90.36,95.24,95.23,4.0,4.76
13050,73.92,89.71,77.11,89.29,89.21,2.67,11.9
26007,44.92,77.33,50.0,73.17,71.82,14.83,29.27
16469,64.77,83.67,69.64,84.21,83.93,5.84,15.79
3830,64.93,78.05,68.13,75.27,74.57,13.6,25.53
16336,67.35,83.78,74.07,84.34,83.41,7.26,16.67
17451,73.84,89.13,79.21,89.32,89.92,4.94,11.76
4303,62.0,80.0,70.13,81.01,80.05,10.96,22.5
19580,86.13,94.25,83.93,94.74,94.72,2.96,5.26
15425,61.32,83.64,66.13,84.13,82.79,8.29,17.19
16234,31.71,71.05,44.44,65.22,60.1,13.03,38.3
16496,71.53,88.37,78.35,88.89,88.06,4.63,12.0
16050,82.87,91.43,85.37,92.86,92.81,3.54,7.14
20204,65.04,84.55,71.43,81.69,78.92,11.25,21.62
22083,70.62,85.0,74.23,86.87,87.46,4.92,14.29
5818,44.56,68.0,50.0,65.45,64.01,17.07,35.71
15874,86.62,94.23,86.21,94.92,94.9,4.03,5.08
19335,62.93,82.57,67.74,82.54,81.0,10.44,20.31
24186,92.67,96.39,94.38,96.7,95.86,1.24,4.35
12786,49.65,76.71,55.67,76.77,75.46,13.15,24.0
16384,79.15,89.08,82.96,90.51,88.93,3.62,11.43
7441,62.48,85.37,70.45,82.22,82.05,6.5,20.0
20737,84.66,92.44,85.71,93.59,93.56,2.61,6.41
24935,50.9,79.66,60.0,78.79,78.8,11.71,24.62
12487,77.77,87.22,76.3,90.29,89.83,2.49,10.23
7378,67.39,84.06,71.51,83.98,84.89,10.68,19.1
3563,69.18,85.37,73.68,84.54,83.64,10.0,18.37
12715,94.22,98.44,90.91,97.75,97.75,2.46,2.25
20372,89.23,95.56,90.27,95.65,94.97,3.07,5.17
17680,80.76,91.89,78.05,92.86,92.81,2.26,7.14
26189,92.59,96.25,92.23,97.12,97.11,0.81,2.88
10591,61.63,80.0,67.37,82.47,81.47,7.48,18.37
16565,82.2,90.91,83.33,91.84,91.8,2.95,8.16
24248,81.58,92.13,84.21,92.78,93.52,4.23,8.33
8162,75.64,89.74,80.0,90.24,90.13,3.8,9.76
11695,71.23,89.32,72.58,87.3,87.11,3.82,12.7
1563,68.14,83.87,73.45,83.8,82.59,11.35,17.58
21751,64.17,82.69,71.07,84.55,84.89,8.62,18.03
24846,37.43,78.57,49.54,72.07,68.81,13.24,30.36
12408,74.51,92.16,77.05,88.71,88.44,8.08,11.29
24968,70.41,85.37,77.78,86.96,85.39,6.69,14.89
