ID,BLEU,ROUGE-1,ROUGE-2,ROUGE-L,METEOR,CER,WER
26207,1.24,27.37,3.67,23.42,17.2,38.64,88.46
21482,1.39,15.0,3.68,10.91,10.38,54.09,127.54
21514,1.59,31.82,8.0,27.45,24.36,38.27,93.48
15271,8.31,29.7,10.77,31.82,29.23,39.75,85.0
13369,25.19,36.64,17.48,43.27,43.1,35.56,62.38
8368,11.14,31.71,15.56,30.43,30.1,45.15,81.4
22348,1.31,17.65,6.45,16.84,16.92,44.13,117.5
11058,1.29,16.0,4.65,15.91,14.31,45.09,107.69
25563,1.11,24.53,3.03,23.88,15.51,44.09,81.16
24972,14.22,44.44,19.8,38.83,37.24,26.02,78.72
25900,0.76,16.67,3.14,14.51,9.62,41.97,110.59
25309,4.78,38.24,16.47,36.78,35.81,30.18,77.5
16614,1.53,24.66,6.74,19.78,17.76,40.64,100.0
5529,0.56,17.5,0.0,17.48,9.55,50.79,104.35
4136,39.54,49.41,27.74,60.43,62.54,25.65,48.48
23951,14.88,45.71,22.89,42.86,43.06,26.35,69.23
17064,6.69,31.15,11.03,29.93,25.88,39.25,75.68
14790,29.83,56.49,34.25,55.74,54.29,23.11,47.25
14786,1.89,12.05,3.96,11.65,10.85,50.38,110.87
20071,2.58,27.35,7.36,27.88,26.1,35.97,100.0
24422,13.46,53.19,22.73,50.75,48.64,30.33,60.32
312,2.58,28.12,5.76,26.95,22.21,45.92,93.65
22363,9.41,45.61,13.84,38.51,35.28,29.74,70.13
21218,0.9,21.21,2.42,20.36,13.04,51.48,91.14
24350,8.7,29.27,12.12,27.72,27.54,47.35,93.33
16787,1.23,21.33,4.12,20.2,16.79,48.24,106.98
21162,1.44,23.53,4.55,22.22,17.46,41.49,90.48
15737,0.53,19.28,0.0,15.24,8.32,50.18,106.38
19687,1.13,17.5,2.3,15.73,11.28,47.48,95.24
24794,0.69,12.5,1.44,9.93,7.26,42.6,106.15
26176,3.45,36.67,10.1,33.66,25.93,37.16,70.59
24677,1.12,27.16,2.04,26.0,17.15,47.92,97.78
17538,1.34,20.51,4.4,19.35,15.75,48.9,95.35
25850,6.01,20.0,8.89,19.57,19.23,56.06,97.62
12221,8.54,30.59,11.21,25.69,24.18,33.1,82.69
3235,2.67,20.62,7.21,23.01,19.61,44.09,85.45
5844,24.58,44.96,22.46,43.39,46.2,30.82,76.19
15002,7.52,44.21,12.84,45.05,37.03,29.23,67.31
4733,1.44,23.19,4.04,21.78,18.63,39.27,95.74
10777,2.14,23.78,5.62,20.0,18.36,38.57,100.0
11922,1.56,32.94,7.77,26.67,25.04,38.06,93.62
24836,0.58,20.51,0.0,16.67,9.09,52.06,104.65
18782,1.28,17.28,6.0,15.69,14.94,59.22,104.35
7645,1.65,28.57,5.26,25.64,20.33,43.83,88.89
20563,1.44,31.17,4.26,27.08,21.41,43.4,90.91
781,5.84,32.43,9.45,29.46,23.22,37.46,80.33
23720,3.34,33.07,9.52,30.59,26.3,34.29,81.48
16126,4.66,32.31,7.41,29.27,25.05,38.14,90.54
18626,4.82,33.58,10.0,28.57,25.39,33.68,85.71
2496,2.52,30.43,5.17,30.51,22.6,46.53,78.57
15679,1.03,24.74,1.74,22.22,13.77,42.52,87.72
23169,1.16,24.0,2.25,19.78,15.17,54.91,102.44
12930,5.25,17.2,7.62,16.82,15.12,40.3,96.0
17149,1.25,29.89,4.88,27.2,20.94,48.68,111.76
18272,1.41,28.24,4.08,26.0,16.3,37.93,85.42
20698,1.51,25.0,2.22,21.74,15.19,35.46,86.67
5557,8.26,35.9,17.78,35.04,33.63,33.42,73.85
5636,5.63,23.03,7.92,20.59,19.2,40.74,93.68
5468,1.08,25.0,2.04,22.0,14.93,36.03,97.78
2961,0.85,21.25,4.72,18.69,13.05,49.4,104.21
25344,2.72,25.32,6.32,22.68,17.18,42.44,89.13
11560,0.56,10.13,0.0,10.1,5.92,76.63,98.04
11283,1.87,30.14,9.2,26.97,23.61,39.17,81.4
1598,3.19,31.58,9.9,33.01,28.77,35.97,79.17
11733,7.02,23.6,10.26,20.3,20.45,39.39,97.78
12619,8.63,27.27,10.0,25.49,23.25,32.86,81.63
11485,2.38,19.42,6.96,17.09,15.79,43.67,91.07
19096,1.44,27.16,4.6,22.47,16.79,54.77,97.5
4028,5.29,18.39,7.92,15.53,19.27,49.8,111.11
20399,6.17,30.3,9.26,30.91,27.47,38.13,88.0
15682,0.98,19.64,3.12,18.46,12.59,48.75,108.77
26089,2.31,29.03,6.54,30.97,24.42,40.11,79.45
3047,0.64,13.95,1.55,9.16,7.8,59.71,140.38
24311,0.87,21.05,3.41,19.1,15.13,46.19,103.8
21942,15.64,40.45,18.87,40.74,38.58,34.55,69.23
16096,1.4,22.47,7.41,21.82,20.36,44.18,102.04
13932,1.57,21.92,4.76,23.26,17.63,39.15,83.33
24891,1.17,19.72,2.33,18.18,12.79,45.22,95.12
17134,0.31,13.41,0.0,12.18,6.6,51.3,107.87
