Index,CER,WER,BLEU,BLEU-1,BLEU-2,BLEU-3,BLEU-4,METEOR,ROUGE-1,ROUGE-2,ROUGE-L,TER,chrF,Jaccard,Cosine_Sim,Levenshtein_Sim,Precision,Recall,F1-Score,Length_Ratio
290,23.423423423423422,40.0,28.635189551986734,59.71926959037334,46.963394213438285,37.14629005353151,28.635189551986734,57.09977169526794,0.0,0.0,0.0,40.0,63.907625315629225,45.614035087719294,61.911340225610445,31.401869158878505,65.0,60.46511627906976,62.65060240963855,90.9090909090909
291,18.248175182481752,27.536231884057973,46.79783403066933,73.88076079960051,64.25449325346223,55.32191199622818,46.79783403066933,70.26534964190874,100.0,0.0,100.0,27.536231884057973,73.52600542178959,67.74193548387096,77.63823990657555,47.093023255813954,84.0,77.77777777777779,80.76923076923077,97.10144927536231
292,15.151515151515152,23.91304347826087,50.04704267723646,76.08695652173914,67.56639246921762,59.51450121017036,50.04704267723646,75.6326530612245,0.0,0.0,0.0,23.91304347826087,73.91346005730594,60.37735849056604,77.37226399988072,86.93877551020408,74.4186046511628,76.19047619047619,75.29411764705883,100.0
293,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.99983375614687,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
294,12.5,16.666666666666664,78.0737762765173,87.27272727272727,84.32740427115678,81.43444173629658,78.0737762765173,88.69891148079687,0.0,0.0,0.0,16.666666666666664,86.66428506068075,75.51020408163265,90.81292832965595,70.5691056910569,86.04651162790698,86.04651162790698,86.04651162790698,101.85185185185186
295,0.0,0.0,100.0,100.0,100.0,100.0,100.0,99.99957500701238,0.0,0.0,0.0,0.0,100.0,100.0,100.00000000000003,100.0,100.0,100.0,100.0,100.0
296,11.600000000000001,17.5,72.37559822393067,83.33333333333334,78.08688094430303,74.6056597359482,72.37559822393067,86.93776017869834,0.0,0.0,0.0,17.5,87.06324276828384,75.67567567567568,88.45379626717032,81.7717206132879,87.5,84.84848484848484,86.15384615384616,105.0
297,0.9433962264150944,4.081632653061225,92.53742688467129,95.91836734693877,94.82798605251253,93.76276483436554,92.53742688467129,95.91467188957972,0.0,0.0,0.0,4.081632653061225,97.37171863079624,90.69767441860465,97.46835443037975,98.65642994241843,95.1219512195122,95.1219512195122,95.1219512195122,100.0
298,6.584362139917696,14.814814814814813,66.8135747784321,85.17021166847518,78.15141973528588,72.40251132009251,66.8135747784321,85.1187699688915,0.0,0.0,0.0,14.814814814814813,85.2773377405958,78.0,83.9181358296689,79.38671209540034,88.63636363636364,86.66666666666667,87.64044943820225,98.14814814814815
299,14.144736842105262,21.518987341772153,61.00448934213557,78.45499303276023,72.32109310144094,66.61222394462348,61.00448934213557,78.51513598884411,0.0,0.0,0.0,21.518987341772153,80.94191856392784,67.10526315789474,76.47058823529413,54.876462938881666,82.25806451612904,78.46153846153847,80.31496062992127,97.46835443037975
300,15.760869565217392,29.545454545454547,45.067759478720895,71.73913043478261,61.85537128270866,53.21301382304586,45.067759478720895,73.90336935791481,0.0,0.0,0.0,29.545454545454547,73.14916114127966,54.90196078431373,76.78571428571429,85.39823008849558,68.29268292682927,73.68421052631578,70.88607594936708,104.54545454545455
301,10.424710424710424,12.962962962962962,72.95846531752572,87.03703703703704,82.0551875783945,77.73358724788099,72.95846531752572,86.94649833174051,0.0,0.0,0.0,12.962962962962962,85.01359006840839,77.96610169491525,85.97814477709056,88.21656050955414,86.79245283018868,88.46153846153845,87.61904761904762,100.0
